1712955939553467575, 55, 262, 25.005523681640625, 784, 780,781,781,781,782,782,782,782,783,783,781,781,782,782,782,782,783,783,784,783,781,782,782,782,782,783,783,783,783,783,782,782,783,783,783,783,784,784,784,784,782,782,783,783,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,784,784,784,784,785,785,785,785,785,785,785,785,784,785,785,786,785,785,786,786,786,785,785,785,786, -0.430731, -0.0357588, -1.0955875490905318, 
1712955939590056882, 55, 262, 25.460853576660156, 784, 781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,784,783,781,782,782,782,783,783,783,783,783,783,782,782,783,783,783,784,784,784,784,783,782,783,784,783,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,785,785,785,785,785,785,785,784,785,785,785,786,786,786,786,786,785,785,786,786, -0.430731, -0.0357588, -1.0933059091874158, 
1712955939634873041, 55, 263, 25.521602630615234, 784, 781,781,782,782,782,783,783,783,783,783,781,782,782,782,783,783,783,783,783,783,782,782,783,783,783,784,784,783,784,784,782,783,783,783,784,784,784,783,784,784,783,783,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,784,784,784,784,785,785,785,786,785,785,784,784,785,785,785,785,786,786,786,785,785,785,785,787, -0.430731, -0.0373842, -1.1509964326284203, 
1712955939678433217, 54, 261, 26.39586067199707, 784, 780,781,781,781,781,782,782,782,782,783,781,781,781,781,781,782,782,783,783,783,781,781,781,782,782,782,783,783,783,784,781,781,782,782,782,783,783,783,783,784,781,781,782,783,783,783,784,784,784,784,782,782,782,783,783,784,784,784,784,784,783,783,783,784,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,785,784,784,784,784,785,785,785,784,784,785,784,784,785,785,785,785,785,785,785,785, -0.4323564, -0.034133399999999994, -1.0765888549606715, 
1712955939705176553, 55, 262, 25.022533416748047, 784, 781,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,783,783,783,783,781,781,782,782,782,782,783,783,783,783,782,782,782,782,783,783,783,783,783,783,782,782,783,782,783,783,783,783,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,785,785,785,785,785,786,785,785,785,786,786,786,786,785, -0.430731, -0.0357588, -1.0872067512953438, 
1712955939733361079, 56, 261, 24.902868270874023, 784, 781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,783,783,783,783,783,781,781,782,782,783,783,783,784,784,784,781,782,782,782,783,783,783,784,783,784,782,783,783,783,784,784,784,784,784,784,782,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,785,785,785,784,784,784,784,785,785,785,785,785,785,785,784,784,784,785,785,786,785,786,786,785,785,785,785,785,785, -0.4291056, -0.034133399999999994, -1.0986390105748156, 
1712955939756072512, 55, 262, 25.323137283325195, 784, 781,781,781,782,782,783,783,783,784,783,781,781,782,782,783,783,784,784,784,784,781,781,782,782,783,783,784,784,784,784,781,782,783,783,783,784,784,784,784,784,782,782,783,783,784,784,784,784,784,784,782,783,784,784,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,783,784,785,785,784,784,784,784,784,784,784,785,785,785,785,785,785,785,784,784,2047,2047,2047,786,785,786,786,785,785,785, -0.430731, -0.0357588, -1.083134777643623, 
1712955939782876110, 56, 260, 25.495197296142578, 783, 780,780,780,780,781,781,781,781,782,782,780,780,781,781,781,781,781,782,782,783,780,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,783,783,781,782,782,782,783,783,783,783,783,784,782,782,782,783,783,783,783,783,783,784,783,783,783,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,784,785,784,784,784,784,785,785, -0.4285512, -0.032466, -1.0893967583283617, 
1712955939817382713, 56, 262, 25.35624122619629, 784, 781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,783,783,781,782,782,782,782,783,783,783,783,783,782,782,782,783,783,783,783,784,783,784,782,783,783,783,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,785,784,784,784,784,785,785,785,785,785,785,785,785,785,784,785,785,785,785,785,786,786,786,786,785,786, -0.4291056, -0.0357588, -1.096966176649433, 
1712955939849233388, 55, 262, 25.308002471923828, 784, 781,781,781,781,782,782,783,783,783,783,781,781,781,782,782,783,783,783,784,783,781,782,782,782,783,783,783,783,783,783,781,782,783,783,783,783,784,784,784,783,782,782,783,783,783,783,783,783,783,783,783,783,784,784,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,783,783,784,783,783,784,783,784,784,784,784,784,784,784,784,784,783,784,785,785,2047,784,784,785,784,785,784,785,786,785, -0.430731, -0.0357588, -1.0898388584655425, 
1712955939882851520, 56, 262, 25.16455841064453, 784, 781,781,781,781,782,782,783,783,783,783,781,782,782,782,782,783,783,783,783,783,782,782,782,782,782,783,783,783,783,783,782,783,782,783,783,783,783,783,783,784,783,783,783,783,783,784,783,784,784,784,783,784,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,784,785,785,785,785,785,785,784,784,785,785,785,785,786,786,785,785,784,785,786,786,786, -0.4291056, -0.0357588, -1.0968908597468585, 
1712955939915256666, 55, 262, 25.73366355895996, 784, 780,781,781,781,782,782,782,783,784,783,781,781,781,782,782,783,783,783,784,784,781,781,782,782,782,783,783,783,784,783,781,782,782,782,782,783,783,783,784,784,782,782,783,783,783,783,783,783,784,784,783,784,784,784,784,784,783,783,784,783,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,783,783,783,783,785,785,785,784,784,784,783,784,784,783,785,786,785,785,785,785,783,784,784,783, -0.430731, -0.0357588, -1.0828522653550545, 
1712955939947098240, 55, 262, 25.342660903930664, 784, 780,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,784,783,781,781,782,782,782,783,783,783,783,783,781,782,783,783,783,783,783,783,784,784,782,782,783,783,783,783,783,784,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,784,784,784,784,785,785,785,785,785,785,785,785,786,786,785,785,785,785,786,786,785,786,787,787, -0.430731, -0.0357588, -1.0863004723385723, 
1712955939981106919, 55, 263, 25.603069305419922, 784, 781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,783,783,782,782,783,782,783,783,783,783,784,783,782,782,783,783,783,783,783,783,784,784,783,783,784,784,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,785,783,783,783,783,784,784,783,784,784,785,784,784,784,784,784,784,784,784,785,785,784,785,784,784,784,784,784,785,785,785,784,785,784,784,784,784,784,785,785,785, -0.430731, -0.0373842, -1.103967702347622, 
1712955940014999409, 56, 262, 25.224096298217773, 784, 781,781,781,782,782,783,783,783,783,783,781,782,782,782,783,783,783,784,783,783,782,782,782,783,783,783,783,784,783,783,782,783,783,783,784,784,784,784,784,784,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,784,784,785,784,785,785,785,785,785,785,784,784,784,784,785,786,786,786,786,786,785,785,785,785,785,786,786,786,786,786,786,786,786,786,786, -0.4291056, -0.0357588, -1.0956788554070775, 
1712955940046946737, 56, 260, 24.909936904907227, 783, 780,780,781,781,781,781,782,783,783,783,780,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,783,783,781,782,782,782,782,783,783,783,783,783,782,783,782,783,783,783,783,784,784,784,783,783,783,783,783,783,783,784,784,784,783,784,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,785,783,784,784,784,784,783,784,784,784,784, -0.4285512, -0.032466, -1.0865731595836559, 
1712955940081187190, 55, 260, 25.24390983581543, 783, 781,781,781,781,781,781,781,782,783,783,781,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,781,782,782,782,783,783,783,784,783,781,782,782,782,783,783,783,783,784,783,781,782,783,782,783,783,784,784,784,784,782,782,783,783,783,783,784,784,784,784,783,783,784,783,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,783,783,784,783,784,784,784,784,784,784, -0.43017449999999996, -0.032466, -1.0817760097301858, 
1712955940115070156, 55, 262, 25.401870727539062, 784, 780,781,781,781,781,782,782,782,783,783,781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,783,783,781,782,782,782,783,783,783,783,783,783,782,782,783,783,783,783,783,783,783,783,783,783,784,784,784,784,784,784,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,785,784,784,784,784,785,785,785,785,785,785,785,784,784,785,785, -0.430731, -0.0357588, -1.0855950136524086, 
1712955940147559066, 56, 262, 25.227649688720703, 784, 781,781,781,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,783,783,782,782,782,783,783,783,783,783,783,783,782,783,783,783,784,784,784,784,784,784,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,784,784,783,784,784,784,785,786,785,785,785,785,784,784,784,785,785,786,785,785,785,785,785,785,785,785,786, -0.4291056, -0.0357588, -1.096314613374027, 
1712955940181655078, 56, 261, 25.224096298217773, 783, 780,780,781,781,781,781,781,782,783,782,780,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,782,782,782,782,782,783,783,783,783,781,782,782,782,783,783,783,783,783,783,782,783,783,783,783,783,783,783,783,783,783,784,784,784,784,783,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,783,784,784,784,785,785,785,785,785,784,784,784,784,785,785, -0.4285512, -0.034089299999999996, -1.0935471655860494, 
1712955940215112339, 56, 260, 24.990097045898438, 783, 780,781,781,781,781,781,781,782,783,783,781,781,781,781,781,782,782,783,783,783,781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,783,783,781,782,782,782,782,783,783,783,783,783,782,782,782,783,783,783,783,784,783,784,782,783,782,783,783,783,783,783,784,784,783,783,783,783,784,783,784,784,784,784,783,783,783,783,784,784,784,784,784,785,783,784,783,783,784,783,784,784,784,785, -0.4285512, -0.032466, -1.0926479791000694, 
1712955940247639386, 56, 260, 25.079971313476562, 783, 780,780,780,781,781,781,782,783,783,783,781,781,781,781,781,782,782,783,783,783,781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,783,783,784,784,784,781,782,782,782,782,783,783,783,783,784,781,782,782,782,783,783,783,784,784,784,782,783,782,783,783,783,783,784,784,784,783,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,784,784,785,785,785, -0.4285512, -0.032466, -1.0910710333071532, 
1712955940281469492, 55, 262, 25.29836082458496, 784, 780,781,781,781,782,782,782,782,783,783,781,781,781,782,782,782,782,783,783,783,781,781,782,782,782,782,783,783,783,783,782,782,782,782,782,783,783,783,783,783,782,782,783,783,783,783,783,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,784,784,784,784,784,784,785,785,785,785,785,785,784,784,784,785,785,786,785,785,785,785,785,785,785,786,786, -0.430731, -0.0357588, -1.0897533204526724, 
1712955940316258365, 56, 262, 24.990097045898438, 784, 781,781,781,781,782,782,783,783,783,783,781,781,782,782,782,783,783,784,784,784,781,782,782,782,783,783,783,784,783,784,782,782,782,783,783,784,784,784,784,784,782,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,785,784,784,784,784,785,785,785,785,785,784,784,784,784,784,785,787,786,786,786,785,785,785,785,785,786,788,787,787,787,786,785,785,785,785,786, -0.4291056, -0.0357588, -1.093533982322764, 
1712955940352074750, 55, 262, 25.023950576782227, 784, 780,781,781,781,782,782,782,782,783,783,781,781,781,782,782,783,783,783,783,783,781,781,782,782,782,783,783,783,783,783,781,782,782,782,783,783,783,783,784,783,782,783,783,783,784,784,783,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,785,784,784,783,784,784,784,785,785,785,785,785,785,784,784,784,784,785,785,785,786,785,785,785,785,785,785, -0.430731, -0.0357588, -1.0806443444447333, 
1712955940385248427, 55, 261, 25.298614501953125, 783, 780,781,781,781,781,781,781,781,782,782,780,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,781,782,782,782,782,783,783,783,783,781,782,782,782,782,783,783,783,783,783,782,782,782,782,783,783,783,783,783,784,783,783,783,783,784,784,784,784,784,784,783,784,784,784,784,784,784,784,785,785,784,784,784,784,784,784,784,784,785,785,785,785,785,785,785,785,785,785,786,786, -0.43017449999999996, -0.034089299999999996, -1.0880370266166193, 
1712955940419351785, 56, 262, 25.16455841064453, 784, 781,781,781,782,782,783,783,783,783,783,781,781,782,782,783,783,783,784,783,783,781,782,782,782,783,783,783,783,783,783,782,782,782,783,783,784,784,784,784,784,782,783,783,783,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,784,784,784,784,783,784,784,784,785,786,785,785,785,784,784,784,785,785,784,786,785,785,785,785,783,784,784,785,785, -0.4291056, -0.0357588, -1.0886743456181676, 
1712955940451103089, 55, 262, 25.63248062133789, 784, 780,781,781,781,781,782,782,783,783,783,780,781,781,781,781,782,783,783,784,783,781,781,781,781,782,782,783,783,783,783,781,781,782,782,782,783,783,783,784,784,782,782,783,782,783,783,783,783,784,784,783,783,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,784,784,784,783,783,784,784,786,785,785,785,785,784,783,784,784,785,786,785,785,785,785,784,783,784,785,785, -0.430731, -0.0357588, -1.0836703868931272, 
1712955940481381388, 56, 262, 25.224096298217773, 784, 781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,783,783,781,782,782,782,782,782,783,783,783,783,782,782,782,782,783,783,783,783,783,784,782,783,783,783,783,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,785,785,785,784,784,783,783,784,784,784,786,785,785,785,785,784,784,784,785,785,786,785,785,785,785,785,785,785,786,786, -0.4291056, -0.0357588, -1.09573923744103, 
1712955940514974341, 55, 262, 25.401870727539062, 784, 781,781,782,782,782,783,783,783,784,783,781,781,782,782,783,783,783,783,784,783,781,782,783,782,783,783,783,783,784,783,782,782,783,783,783,784,784,784,784,784,782,783,783,783,784,784,784,784,784,783,783,783,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,785,785,785,785,785,785,785,785,785,785,785,786,786,786,786,787,781,787,787,787, -0.430731, -0.0357588, -1.0985584855223047, 
1712955940547333077, 56, 261, 25.023944854736328, 783, 780,781,781,781,781,781,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,781,781,781,782,782,782,783,783,783,781,781,781,782,782,782,783,783,783,783,781,782,782,782,782,783,783,783,783,784,782,782,782,783,783,783,783,783,783,784,783,784,783,784,784,783,783,784,784,784,783,783,783,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,785,785,786,785,785,785,785,784,785,785,785,785, -0.4285512, -0.034089299999999996, -1.0906098276431297, 
1712955940581197433, 56, 262, 25.487445831298828, 784, 781,781,781,781,782,782,783,783,783,783,781,781,781,782,782,783,783,784,783,783,781,782,782,782,782,783,783,784,783,783,781,782,782,783,783,783,783,784,784,784,782,783,782,783,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,785,785,785,785,784,784,784,784,783,784,786,786,786,786,785,785,784,784,784,784,787,787,787,787,787,786,785,784,784,785, -0.4291056, -0.0357588, -1.0929323847697865, 
1712955940615153237, 55, 262, 25.402149200439453, 784, 780,781,781,781,781,782,782,783,784,783,780,781,781,781,782,782,783,783,784,784,781,781,782,782,782,782,783,783,784,783,782,782,783,782,783,783,783,783,784,784,782,782,783,783,783,784,783,783,784,784,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,784,784,784,784,784,784,785,785,785,785,785,785,785,785,785,785,786,786,785,786,786,787,787,786,785,785, -0.430731, -0.0357588, -1.088125850692937, 
1712955940647406223, 55, 263, 25.496505737304688, 784, 781,781,781,782,782,783,783,783,784,783,781,781,782,782,782,783,783,783,783,783,781,782,783,782,783,783,783,784,784,783,782,782,783,783,783,784,783,784,784,784,783,783,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,784,785,784,785,785,785,784,785,785,785,785,785,784,785,2047,2047, -0.430731, -0.0373842, -1.110845310110537, 
1712955940681126607, 56, 262, 25.009235382080078, 784, 781,781,781,781,782,782,783,783,783,783,781,781,781,782,782,783,783,784,784,784,781,782,782,782,783,783,783,784,784,784,782,782,782,783,783,783,783,784,784,784,782,783,783,783,783,783,783,784,784,784,783,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,783,783,784,784,784,785,785,785,785,785,784,785,785,785,785,786,786,785,786,786,785,786,785,786,786, -0.4291056, -0.0357588, -1.0946393896428703, 
1712955940715280056, 56, 261, 24.824481964111328, 783, 780,781,781,781,781,782,782,782,783,783,780,781,781,781,782,782,782,782,783,783,781,781,781,781,782,782,783,783,783,783,781,782,781,782,782,782,783,783,783,783,781,782,782,782,783,783,783,783,783,784,782,783,782,783,783,783,783,783,783,784,783,784,784,784,784,783,783,784,784,784,784,784,784,784,784,784,783,784,784,785,784,785,784,784,784,784,784,784,784,785,785,785,785,785,785,784,784,785,785,785, -0.4285512, -0.034089299999999996, -1.0929482850265473, 
1712955940748245991, 55, 262, 25.318077087402344, 783, 780,781,781,781,782,782,783,783,783,783,781,781,782,782,782,783,783,783,784,783,781,781,782,782,783,783,783,783,784,783,781,782,783,783,783,783,784,784,784,784,782,782,783,783,783,783,784,784,784,784,782,783,783,783,783,783,783,784,784,784,782,783,784,783,783,783,784,784,784,784,782,783,784,783,783,783,783,783,784,784,784,786,785,785,784,784,784,784,784,784,784,787,785,785,785,785,784,785,785,785, -0.43017449999999996, -0.0357126, -1.0811586236271895, 
1712955940781756103, 55, 262, 25.913253784179688, 784, 780,781,781,781,781,782,782,782,783,783,781,781,781,781,782,782,782,783,783,783,781,781,782,782,782,782,783,783,783,783,781,782,782,782,783,783,783,783,783,783,782,782,783,783,783,783,783,783,783,784,783,783,784,784,784,784,784,784,784,784,783,784,784,784,784,784,784,784,784,785,784,784,784,784,784,784,784,784,785,785,784,785,785,785,785,784,784,784,785,785,784,785,785,785,785,785,785,785,786,786, -0.430731, -0.0357588, -1.1023979449249783, 
1712955940815281749, 56, 261, 25.16455841064453, 783, 781,781,781,781,782,782,782,783,783,783,781,781,781,781,782,782,783,783,784,783,781,781,781,782,782,783,783,784,784,784,781,782,782,782,783,783,783,784,783,784,782,782,782,783,783,784,783,784,784,784,782,783,782,783,783,783,783,784,784,784,783,784,783,783,784,784,783,784,784,784,783,784,783,784,784,784,784,784,784,785,783,784,783,783,783,783,784,784,784,785,784,784,784,784,784,784,784,784,784,785, -0.4285512, -0.034089299999999996, -1.0915188517524996, 
1712955940848161831, 55, 262, 25.509355545043945, 784, 780,781,781,781,781,782,782,782,783,783,780,781,781,781,782,782,783,783,783,783,781,781,782,782,782,782,783,783,783,783,781,781,782,782,782,783,783,783,784,783,782,782,783,783,783,783,783,783,783,783,783,783,784,783,783,784,783,783,784,784,783,783,784,784,784,784,784,784,784,784,784,783,784,784,784,784,783,784,784,784,784,784,784,784,784,784,784,785,785,785,784,784,784,784,784,785,784,785,785,786, -0.430731, -0.0357588, -1.0832204581443055, 
1712955940881664000, 55, 261, 25.318077087402344, 783, 780,780,781,781,781,781,781,782,782,783,780,781,781,781,781,781,782,782,782,783,781,781,781,781,781,782,782,782,783,783,781,781,782,781,781,782,782,782,783,783,781,782,782,782,782,782,783,783,783,783,782,782,783,782,783,783,783,783,784,784,783,783,783,783,783,784,783,783,784,784,783,783,784,783,783,784,784,784,784,784,784,784,784,784,783,783,783,783,784,784,784,784,784,784,784,784,783,784,784,784, -0.43017449999999996, -0.034089299999999996, -1.0816341341931481, 
1712955940915416283, 56, 262, 25.496728897094727, 783, 781,781,781,781,781,781,782,782,782,782,781,781,781,781,781,782,782,782,782,783,781,781,781,781,782,782,782,782,782,783,781,782,782,782,782,783,783,783,783,784,782,783,782,783,783,783,783,783,783,784,783,783,783,783,784,783,783,783,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,785,785,785,785,785,785,785,785,785,785,785,785,785,786,786,786,785,785,785,786,786, -0.4285512, -0.0357126, -1.0924180994974946, 
1712955940948381492, 58, 262, 25.09494972229004, 783, 781,781,781,781,782,782,782,782,783,783,781,781,781,782,782,782,782,783,783,783,781,781,781,782,782,782,782,783,783,784,781,781,782,782,782,782,783,784,784,784,782,782,782,783,783,782,783,784,784,784,782,783,783,783,783,783,783,784,784,785,782,783,783,783,783,783,784,784,785,785,782,783,783,783,783,783,783,784,784,785,783,783,784,783,783,784,784,785,785,785,784,784,784,784,784,784,785,785,785,786, -0.4253046, -0.0357126, -1.1022229658929399, 
